index,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
2803,0.71220684,0.05491048,0.7440472,0.75134116,0.59362733,0.6252413,0.98484397,0.33322358,0.41073406,0.71637034
2804,0.71248794,0.053448826,0.733612,0.7554398,0.745726,0.62604445,0.9859793,0.28644776,0.48207533,0.71292627
2805,0.708712,0.038707227,0.73234206,0.76543003,0.79027915,0.6253061,0.98595226,0.26147074,0.5772032,0.7131968
2806,0.709212,0.032987505,0.73865163,0.75682676,0.7908735,0.62637764,0.98353374,0.23836136,0.69552076,0.7136148
2807,0.70967233,0.031291097,0.7472905,0.7354403,0.79174733,0.62246823,0.9800672,0.23161173,0.78115755,0.7141673
2808,0.7133927,0.030798137,0.73842543,0.73058224,0.80311954,0.61680853,0.9766706,0.23442847,0.8031083,0.7128072
2809,0.7133612,0.03487587,0.73801523,0.74085623,0.81077254,0.6149207,0.974398,0.24522132,0.8191956,0.71190095
2810,0.7127629,0.034598947,0.7364826,0.75065947,0.8074942,0.6162846,0.9753755,0.23462886,0.8390921,0.70835435
2811,0.70910096,0.036388814,0.7336108,0.75240993,0.808461,0.6107018,0.97560805,0.22206184,0.84759146,0.7089306
2812,0.7079941,0.03847164,0.7332071,0.744403,0.8118018,0.61305934,0.9677855,0.2177347,0.8496944,0.7028985
2813,0.70521706,0.049598396,0.7304831,0.74914455,0.8087168,0.6113197,0.9502941,0.2321772,0.8490845,0.70558894
2814,0.70396763,0.07271111,0.72917956,0.76388514,0.8118249,0.6093865,0.9366329,0.23351473,0.8475436,0.7027907
2815,0.70489454,0.08724359,0.7263434,0.7789177,0.8104383,0.6051874,0.9342542,0.21890283,0.85338223,0.703761
2816,0.72454983,0.108807385,0.7401494,0.21376267,0.79981416,0.6702413,0.9927448,0.4279974,0.6314133,0.66289043
2817,0.72530437,0.10934457,0.7315835,0.17447427,0.7818756,0.67032295,0.99117136,0.46259362,0.6333962,0.66438276
2818,0.72426,0.10478383,0.71070254,0.15771794,0.7895349,0.6676936,0.9905287,0.49111414,0.63257927,0.6672152
2819,0.72517335,0.10290089,0.6762214,0.17847729,0.78912294,0.6684637,0.98828745,0.47683042,0.63501406,0.669248
2820,0.7254859,0.09336576,0.6724826,0.18049586,0.7812502,0.6680789,0.99226034,0.45574316,0.63555646,0.6731658
2821,0.72542226,0.07576594,0.6803875,0.16640913,0.80761933,0.67017066,0.99219906,0.45905104,0.63658935,0.6770094
2822,0.72658056,0.058946073,0.6810136,0.17631638,0.829045,0.67215586,0.9924469,0.46801952,0.63270557,0.67890024
2823,0.7263845,0.050950915,0.6768809,0.21693122,0.7961183,0.67096096,0.9939734,0.46942753,0.63513315,0.68215966
2824,0.73116463,0.05416879,0.68320763,0.27517748,0.7972951,0.6717869,0.992037,0.4811364,0.6328659,0.68253577
2825,0.7290454,0.06967956,0.67018807,0.2797224,0.7933626,0.65789473,0.9922495,0.49038166,0.6344171,0.6850911
2826,0.72908545,0.09753755,0.67649996,0.2984915,0.7999174,0.6800777,0.9919497,0.49818957,0.6362408,0.68527484
2827,0.72831714,0.0820421,0.70106864,0.28223583,0.79553866,0.6723762,0.9929932,0.49076852,0.66518795,0.6881981
2828,0.7283467,0.058932275,0.6672604,0.24470687,0.79979545,0.5523573,0.9934428,0.46460682,0.7020206,0.6906844
2829,0.7258235,0.096145034,0.54462886,0.33245045,0.7865135,0.34487998,0.9919635,0.43520403,0.7506278,0.6957724
2830,0.7280713,0.12685806,0.3575461,0.51238865,0.7864024,0.2314632,0.9901099,0.4065502,0.7670661,0.69674885
2831,0.7297091,0.09144226,0.223218,0.6386599,0.76430774,0.22100812,0.9873948,0.40576065,0.78458965,0.6965406
2832,0.729854,0.1196388,0.16821483,0.6102813,0.6034151,0.23742959,0.9351704,0.38871083,0.82676065,0.720474
2833,0.7290994,0.10259572,0.18988529,0.5007115,0.5113547,0.24552697,0.7437938,0.29389516,0.774426,0.6787451
2834,0.73453546,0.115353465,0.19314915,0.40062135,0.47129428,0.24678588,0.47360674,0.25466955,0.5764089,0.6897954
2835,0.73121136,0.14918977,0.18076134,0.3093718,0.4769292,0.23752046,0.24789006,0.33667308,0.31040078,0.673451
2836,0.7290889,0.15338176,0.16818422,0.1755063,0.5053304,0.20595855,0.21078888,0.41443628,0.20280787,0.5162866
2837,0.71876174,0.14306557,0.16721225,0.1264483,0.50920695,0.1753752,0.2720161,0.39637905,0.22973418,0.33227968
2838,0.72021914,0.17699993,0.16397971,0.12031263,0.5062162,0.15016475,0.322228,0.3613093,0.2720218,0.20983589
2839,0.7180851,0.2347238,0.16729361,0.1166535,0.45452628,0.14448148,0.31353194,0.35516003,0.25880325,0.14930409
2840,0.61082613,0.20609236,0.17933291,0.13405144,0.3650629,0.16275954,0.31853843,0.34550178,0.265051,0.14410293
2841,0.3755916,0.2623129,0.16901645,0.11964786,0.2748953,0.16267812,0.29145712,0.3480236,0.26997027,0.1216318
2842,0.17192423,0.33259603,0.17021763,0.10659951,0.2098093,0.15294933,0.31194904,0.3677951,0.23393089,0.09261677
2843,0.13790655,0.37355894,0.18955338,0.10291514,0.25906467,0.15283227,0.35445356,0.37223846,0.19218355,0.08318323
2844,0.16876227,0.40022308,0.19296592,0.09987992,0.253057,0.15110332,0.33300364,0.3213753,0.2022233,0.09128708
2845,0.13381037,0.43508047,0.16866583,0.10565522,0.2586193,0.14903423,0.24960148,0.2502017,0.2449196,0.10015494
2846,0.1227414,0.4608185,0.1519143,0.10282189,0.24192214,0.14344779,0.21526992,0.23709616,0.26205102,0.099366516
2847,0.1632449,0.46479863,0.14970833,0.09352684,0.26983124,0.14153874,0.24556085,0.2636149,0.23511565,0.095359504
2848,0.14877275,0.51487625,0.14240938,0.10878241,0.2843905,0.11785549,0.29119423,0.22178555,0.16954747,0.097149074
2849,0.14559865,0.48310906,0.14724243,0.09600726,0.26396853,0.122748554,0.30388668,0.2482701,0.15837517,0.09255549
2850,0.14626652,0.4970054,0.15483916,0.0854764,0.2888935,0.12495649,0.279354,0.3226698,0.14895123,0.08959919
2851,0.14021772,0.51419455,0.16008568,0.07573557,0.2617964,0.13186675,0.22199911,0.32716435,0.1477949,0.091263086
2852,0.14572078,0.49251828,0.16374299,0.07626873,0.18077564,0.13572443,0.19441578,0.38663647,0.16061804,0.094888985
2853,0.1384795,0.50044954,0.17380208,0.09124228,0.1815061,0.14533287,0.200192,0.46460465,0.16005003,0.10215682
2854,0.13934454,0.55324274,0.1849713,0.106239766,0.15585542,0.15105778,0.2255921,0.39150548,0.16172677,0.10665187
2855,0.139094,0.58057696,0.19732147,0.11342794,0.22520977,0.15611425,0.21859133,0.34579998,0.15727735,0.10308665
2856,0.13551563,0.55131525,0.21563888,0.12336177,0.26333976,0.18901673,0.16699988,0.3415435,0.14331442,0.09686285
2857,0.13894063,0.54529047,0.19736293,0.13555819,0.17632589,0.1893034,0.14421287,0.3773954,0.13956386,0.09536481
2858,0.14482072,0.5647599,0.18576479,0.14951676,0.15735531,0.19005877,0.14043963,0.3572464,0.13888192,0.09885174
2859,0.13982731,0.5624636,0.19520417,0.165696,0.10758203,0.20867056,0.1522609,0.31595212,0.14061326,0.10027403
2860,0.13261014,0.55696094,0.2368691,0.17330003,0.09893134,0.2285012,0.18875542,0.3342885,0.14639282,0.10648209
2861,0.12571588,0.544989,0.25214845,0.1854277,0.14352998,0.24434888,0.20433685,0.3799689,0.14594918,0.107080996
2862,0.13108379,0.5069192,0.24701911,0.19250834,0.15425837,0.25075093,0.20466954,0.33987772,0.1388278,0.10964817
2863,0.13514656,0.4945334,0.22647226,0.20105514,0.16933134,0.24552572,0.18530804,0.26081568,0.12606302,0.11166069
2864,0.12987724,0.47221753,0.19986409,0.21822459,0.14290279,0.23123169,0.15761721,0.29316777,0.11811289,0.11012685
2865,0.12796655,0.44971272,0.21580905,0.18763363,0.11509174,0.2235815,0.15049699,0.26965797,0.11707139,0.11448258
2866,0.12936169,0.43135804,0.23846763,0.17274833,0.107679844,0.21552342,0.14633733,0.25752592,0.11907396,0.1187053
2867,0.12632486,0.39062342,0.24193811,0.19355935,0.1193299,0.19622084,0.13888311,0.27273586,0.11822811,0.11751941
2868,0.12638515,0.3822615,0.24242336,0.20802706,0.1313799,0.17727244,0.13628677,0.2838983,0.120117754,0.11636269
2869,0.12578213,0.45006076,0.2510371,0.19455656,0.119233936,0.16639078,0.13755146,0.29471043,0.118866175,0.11914614
2870,0.123892665,0.48938945,0.28597745,0.17874816,0.11864421,0.15942603,0.140975,0.31233925,0.11608249,0.12864113
2871,0.12391141,0.45907557,0.30637443,0.17173481,0.116585076,0.1555393,0.13874134,0.3425727,0.11697161,0.13635033
2872,0.11942795,0.49370092,0.2837587,0.17451766,0.12265977,0.16267449,0.1274454,0.395258,0.1148698,0.12852758
2873,0.11929029,0.57161164,0.24556804,0.18525589,0.15707386,0.15617514,0.13277683,0.35877037,0.116111875,0.13841176
2874,0.1180028,0.60376394,0.20688516,0.20227724,0.15223527,0.14804912,0.1429832,0.32952964,0.11544129,0.1484726
2875,0.1185728,0.6128791,0.18352377,0.21990028,0.14514658,0.13693655,0.15283448,0.35527015,0.11467767,0.144974
2876,0.119559586,0.6465925,0.18287617,0.23304635,0.19232506,0.128227,0.15099916,0.3674004,0.11533028,0.13483936
2877,0.120783746,0.65220344,0.20092446,0.24017519,0.19325483,0.12266469,0.1462701,0.30002803,0.11677307,0.12782794
2878,0.11722237,0.6361692,0.21847668,0.24284554,0.15941983,0.119609326,0.13484728,0.27073956,0.11442861,0.1267237
2879,0.119172454,0.64602286,0.23547685,0.24141034,0.14862436,0.120863855,0.12742695,0.3230358,0.116734624,0.12687057
2880,0.10969144,0.67081493,0.2500072,0.20563793,0.16236213,0.108566165,0.12753019,0.35150933,0.1179983,0.11591661
2881,0.1111598,0.67371047,0.2371453,0.21966973,0.14581823,0.10587305,0.13823059,0.29985112,0.11808777,0.11394194
2882,0.108813345,0.67064714,0.20946729,0.2305125,0.14140487,0.10127568,0.15088296,0.33173013,0.12090343,0.111240774
2883,0.10927278,0.6502669,0.1865496,0.22829214,0.1522575,0.09962189,0.15552872,0.41863745,0.12283051,0.10698947
2884,0.11093724,0.6488579,0.17835432,0.21910775,0.1680502,0.09419277,0.15676397,0.4393044,0.12310168,0.11593601
2885,0.10902685,0.65688396,0.19045386,0.20079792,0.17503732,0.10757917,0.15605113,0.3757994,0.12671047,0.11683425
2886,0.11032444,0.66283154,0.22863239,0.18778414,0.16900593,0.13441911,0.16454023,0.34785026,0.12868133,0.12319934
2887,0.10994992,0.6497832,0.25670862,0.18018624,0.15325516,0.1613406,0.16491866,0.37965518,0.12746787,0.12779492
2888,0.107435316,0.66981983,0.22404072,0.16115221,0.15511698,0.20130917,0.15639275,0.37612602,0.11739585,0.0999085
2889,0.10700241,0.66247255,0.21807456,0.16462168,0.18603593,0.19801521,0.15644976,0.35069937,0.117771626,0.11228013
2890,0.1098817,0.6636001,0.20581385,0.16264713,0.1853793,0.18929821,0.16551664,0.3467203,0.11891654,0.11591002
2891,0.111022025,0.6700971,0.18753847,0.15805864,0.15459669,0.21435916,0.16877016,0.35492533,0.12381792,0.1016835
2892,0.11291793,0.6783179,0.16869766,0.14794457,0.14967555,0.23772138,0.17310384,0.3410533,0.12523848,0.10319555
2893,0.113797665,0.68639266,0.14785397,0.13672036,0.1884399,0.258704,0.17248088,0.3300948,0.12671179,0.112739176
2894,0.11697233,0.68969667,0.13067532,0.120188,0.20039481,0.25940406,0.16934645,0.36343366,0.12549645,0.10738793
2895,0.115588576,0.68796325,0.12210694,0.1137895,0.1712985,0.24668261,0.16794452,0.40266478,0.12804711,0.0933471
2896,0.116933644,0.66939884,0.11316708,0.10497317,0.15857852,0.26596922,0.1696266,0.34327364,0.13536322,0.09233326
2897,0.11385429,0.6744598,0.12230149,0.10293621,0.19531342,0.23584056,0.16877013,0.3758609,0.14260548,0.09408721
2898,0.11388278,0.67492807,0.13077497,0.104260206,0.2193563,0.20089853,0.16329917,0.42463142,0.15170306,0.095979065
2899,0.11170676,0.67231995,0.13923466,0.105026245,0.20114926,0.16909063,0.16533738,0.43562397,0.15692088,0.09994984
2900,0.11487293,0.6659314,0.14514369,0.11408204,0.19591534,0.14778453,0.16532552,0.4247136,0.16506946,0.10353565
2901,0.11780441,0.6602028,0.14693028,0.114198565,0.2171731,0.13588911,0.16730952,0.42917934,0.16396847,0.09764394
2902,0.12047842,0.6548838,0.14618516,0.118159086,0.21719855,0.1236428,0.16077432,0.43923932,0.16283205,0.092619926
2903,0.12389767,0.64739674,0.14225325,0.116630256,0.1913431,0.12111464,0.15592647,0.4599257,0.16164789,0.09019619
2904,0.12640977,0.6314688,0.14933941,0.097981215,0.20002326,0.11508903,0.16876858,0.45493615,0.17077959,0.08973396
2905,0.13102084,0.6203493,0.15047312,0.12117472,0.1921665,0.14561152,0.17261463,0.41353035,0.17696273,0.092003345
2906,0.13497269,0.61608183,0.15242338,0.13787502,0.17689401,0.15691769,0.18136469,0.36628512,0.18340051,0.09581575
2907,0.1401406,0.61316174,0.15261257,0.12526268,0.16539544,0.13874102,0.2051773,0.38737208,0.17974377,0.09277722
2908,0.1358923,0.5986929,0.15715772,0.13354242,0.15886068,0.11764547,0.22436816,0.43097875,0.17803305,0.08978656
2909,0.138051,0.5786081,0.15580851,0.14994249,0.17197108,0.13323012,0.22285438,0.47676107,0.16935867,0.08963707
2910,0.13647035,0.5816522,0.15297109,0.18199372,0.21320802,0.15531832,0.2005226,0.47906968,0.16387832,0.09978324
2911,0.14228028,0.59924453,0.14950389,0.18500745,0.24546975,0.16736072,0.19064301,0.4668591,0.16596335,0.10798222
2912,0.1617491,0.56600857,0.13860422,0.19596499,0.22513807,0.17662829,0.20890743,0.50244266,0.16598752,0.0960128
2913,0.14376903,0.56015134,0.15098,0.18787736,0.25045875,0.14328855,0.20413503,0.4939009,0.16231984,0.12412849
2914,0.13975784,0.54708344,0.16285515,0.18151844,0.24452019,0.12496415,0.23023891,0.47446096,0.15872526,0.110764235
2915,0.15320542,0.51558834,0.16478994,0.16347766,0.22342944,0.13638443,0.20061558,0.45867944,0.15364242,0.093134224
2916,0.22447917,0.49112585,0.1659208,0.16840386,0.23870727,0.16122139,0.2127927,0.45224422,0.15100208,0.11875069
2917,0.5207796,0.45914406,0.1650728,0.18947041,0.2814539,0.18196449,0.2526489,0.45382252,0.15022275,0.12051755
2918,0.73470956,0.40589565,0.16499647,0.21847486,0.28015763,0.17242861,0.21580672,0.4456725,0.157408,0.11254531
2919,0.71481764,0.35182375,0.16299152,0.23266786,0.25542223,0.14506206,0.25465205,0.4337392,0.15520442,0.14154863
2920,0.7162106,0.35775167,0.18155354,0.20700723,0.348453,0.20628238,0.29300004,0.45104375,0.17239872,0.19107729
2921,0.72005314,0.41312015,0.22122559,0.23027429,0.28988484,0.28541276,0.34399283,0.45318496,0.18714836,0.17496726
2922,0.72364575,0.29537886,0.31478703,0.20149243,0.2671597,0.23505622,0.46834123,0.4481241,0.19095063,0.25364986
2923,0.72484684,0.18684196,0.45587412,0.18946767,0.2857614,0.13621467,0.67416793,0.4531608,0.17514944,0.4506048
2924,0.71894807,0.22539958,0.56974876,0.20398909,0.2962451,0.17358017,0.7973882,0.47840777,0.16454667,0.63868326
2925,0.72404444,0.22074664,0.63162774,0.175475,0.28608108,0.4160081,0.871463,0.5081102,0.19464475,0.71314013
2926,0.72120285,0.15205657,0.6840208,0.20300364,0.31426433,0.60165143,0.9174773,0.48804924,0.22611976,0.7216283
2927,0.7227408,0.14479777,0.7239378,0.32227957,0.38483,0.6171709,0.9342972,0.45189703,0.2428104,0.7253125
2928,0.7135701,0.15486938,0.71670824,0.5095401,0.37195837,0.6362187,0.9752934,0.47693646,0.2708305,0.7241257
2929,0.7173138,0.10712576,0.7243993,0.6161459,0.3445244,0.6337683,0.9783559,0.46537644,0.29535937,0.7203265
2930,0.715723,0.06690732,0.7394631,0.7111199,0.3701527,0.63436025,0.98381734,0.4340094,0.34659976,0.71434534
2931,0.71381843,0.055775017,0.7461631,0.7434074,0.49815157,0.63684046,0.9851039,0.3902588,0.39642754,0.71698403
2932,0.7118297,0.050972104,0.74553233,0.74673593,0.67236656,0.6295768,0.9858436,0.33494395,0.42470264,0.71637523
2933,0.709357,0.0398812,0.74147,0.7590776,0.783048,0.6246571,0.9858922,0.29771742,0.49029467,0.71158266
2934,0.7078388,0.034623325,0.73905706,0.75730157,0.8094854,0.62554157,0.9827119,0.2774085,0.61420244,0.7120293
2935,0.708236,0.033087462,0.737383,0.73760915,0.80350494,0.62468904,0.9795027,0.2678722,0.7205917,0.71290326
2936,0.712384,0.031624258,0.7348434,0.72733057,0.7986255,0.62783986,0.9769076,0.27260092,0.7795388,0.7121056
2937,0.71162176,0.03421098,0.73525155,0.74061406,0.8005685,0.6196419,0.9746834,0.28886294,0.79271543,0.7095134
2938,0.71195847,0.032553643,0.73584616,0.7513623,0.8028839,0.62614715,0.9753077,0.2831605,0.8190979,0.7080562
2939,0.70856756,0.033636212,0.7318742,0.75114036,0.80058235,0.61945903,0.9761293,0.25863066,0.8335392,0.7098705
2940,0.7064382,0.037181675,0.7336169,0.74620557,0.7993045,0.61747,0.9679698,0.2512883,0.84194696,0.708253
2941,0.7042713,0.04946974,0.72905827,0.7525236,0.8037477,0.61955786,0.9511578,0.26190934,0.8435996,0.70645
2942,0.7034664,0.07266158,0.7274002,0.78106165,0.80407894,0.6141084,0.93758374,0.2622801,0.84915686,0.7042428
2943,0.70471525,0.08749297,0.7268184,0.80305356,0.8061707,0.61281544,0.93480414,0.25248232,0.8566768,0.7056669
2944,0.72382927,0.112449616,0.7635637,0.18202704,0.7971939,0.66295075,0.9908288,0.44155,0.63483244,0.66372037
2945,0.7243201,0.114213735,0.7532904,0.16168281,0.7791581,0.67174697,0.9888967,0.46806833,0.6355556,0.66670716
2946,0.724661,0.110424906,0.7201779,0.16419488,0.7852351,0.6679196,0.9897965,0.4840864,0.6349836,0.67107034
2947,0.72415304,0.10822514,0.6828157,0.1862821,0.7877097,0.6716652,0.9876635,0.46878946,0.6373626,0.6743926
2948,0.72477734,0.09387198,0.6696333,0.17971575,0.7764473,0.6710333,0.99134743,0.45140463,0.6320852,0.6746192
2949,0.72424877,0.07424271,0.6797671,0.16593087,0.80427647,0.67216897,0.9917696,0.45495665,0.6360243,0.6796596
2950,0.7246818,0.05815053,0.6797613,0.1866098,0.8280486,0.66589576,0.99223185,0.4662573,0.6343674,0.68365717
2951,0.72262156,0.053922802,0.67613167,0.23682606,0.7946656,0.67567074,0.99398154,0.46424142,0.6379772,0.6815646
2952,0.7277169,0.053178757,0.66664493,0.28178775,0.779387,0.69645184,0.9912238,0.48889822,0.6335806,0.6806794
2953,0.7275157,0.07302132,0.63535076,0.2614971,0.77948034,0.6368811,0.9911655,0.49098048,0.63593006,0.6806334
2954,0.73019385,0.10124603,0.6184234,0.26658508,0.7902151,0.62178874,0.991685,0.49929544,0.6414,0.68646026
2955,0.7270943,0.082021326,0.62092024,0.2756549,0.79126346,0.67114455,0.9927139,0.47524002,0.66923594,0.6872653
2956,0.73077846,0.05650282,0.5084804,0.25282675,0.7876606,0.5878433,0.99415624,0.44497067,0.6974346,0.68842906
2957,0.729884,0.09041625,0.32838225,0.30130827,0.7735566,0.37128705,0.99366903,0.4101098,0.7496316,0.68979216
2958,0.7315325,0.11291435,0.22194734,0.42153507,0.77028376,0.21260697,0.9910927,0.40351108,0.76574194,0.6969515
2959,0.7252805,0.08432239,0.20075426,0.5201185,0.7546092,0.19058365,0.98348814,0.38707304,0.7800813,0.6949322
2960,0.7321037,0.11692351,0.19349045,0.47672853,0.61390436,0.27813655,0.90776914,0.27983505,0.7671108,0.7025529
2961,0.731516,0.10802865,0.19854265,0.35005412,0.48733845,0.2565378,0.63355917,0.31199706,0.5634079,0.6807871
2962,0.7314072,0.12629211,0.20044851,0.25618756,0.44029945,0.20816416,0.37006354,0.37815017,0.31152993,0.7026167
2963,0.7256613,0.16834724,0.18363184,0.21623352,0.46238697,0.17914158,0.26857555,0.40954953,0.21845877,0.66469043
2964,0.72627974,0.16888922,0.15623832,0.16500115,0.48590982,0.16143626,0.28663236,0.42029282,0.2205571,0.48577982
2965,0.7220752,0.1522435,0.14804947,0.14714739,0.47623464,0.16182181,0.28858688,0.41314894,0.25026244,0.3356956
2966,0.71890557,0.17778194,0.17035386,0.12623209,0.46625635,0.16238439,0.28714037,0.3752706,0.24239442,0.19038549
2967,0.7070887,0.2273503,0.20194095,0.1035974,0.38144493,0.16246605,0.2907795,0.3329161,0.2102009,0.13048053
2968,0.5072565,0.24474016,0.17738706,0.1403426,0.24347073,0.15440947,0.29677188,0.3201493,0.2359044,0.13038561
2969,0.2357611,0.31759003,0.1631935,0.13835192,0.2312482,0.14759988,0.3037457,0.33101696,0.212637,0.121750355
2970,0.13040805,0.38699895,0.15938753,0.13032752,0.22359818,0.14325696,0.27532727,0.37969205,0.18081343,0.10653639
2971,0.1505441,0.41095227,0.16520253,0.11901212,0.25981113,0.14513755,0.21988645,0.40676203,0.1889548,0.09305486
2972,0.13430983,0.43119702,0.16031563,0.1038537,0.22430152,0.14832196,0.20289108,0.3459524,0.23447669,0.08568302
2973,0.1243999,0.4661016,0.14237595,0.10257524,0.25060356,0.14628524,0.22968885,0.25954586,0.26855636,0.089295566
2974,0.17202026,0.49002704,0.12250233,0.093844384,0.23372233,0.13747996,0.26507884,0.23872307,0.23460951,0.09062046
2975,0.18179536,0.49810484,0.12449905,0.08211264,0.25977382,0.13210693,0.27265328,0.28627896,0.18610144,0.08421826
2976,0.13819003,0.5212358,0.1685991,0.08289719,0.26437098,0.10700971,0.25378662,0.2742975,0.14132428,0.08812374
2977,0.14664418,0.49452993,0.18040437,0.08265224,0.20457172,0.11229107,0.2353408,0.31586754,0.14030337,0.08692616
2978,0.15822577,0.5273443,0.1802383,0.09029907,0.22917944,0.12254593,0.20896068,0.37426183,0.13902292,0.08639938
2979,0.15886027,0.5639179,0.18029833,0.09906444,0.22611582,0.13777077,0.19292164,0.37627888,0.14673963,0.089318424
2980,0.15250248,0.5457015,0.17586815,0.12258026,0.17680538,0.15498903,0.20664597,0.4268983,0.15770495,0.08631492
2981,0.13485798,0.5468931,0.18522352,0.14836591,0.1732176,0.16877654,0.21939364,0.49658367,0.15222329,0.0905807
2982,0.1190401,0.57041645,0.1997416,0.1690045,0.12453216,0.17708111,0.18593454,0.38137704,0.14531484,0.09509289
2983,0.11048329,0.5837895,0.21115434,0.17376518,0.13829619,0.18383047,0.14375052,0.29874322,0.13479292,0.09947199
2984,0.132233,0.5743261,0.19409099,0.16412333,0.262227,0.18442518,0.14017239,0.36454707,0.1250515,0.1155732
2985,0.13686517,0.55131906,0.20860827,0.17461991,0.2399874,0.18404832,0.14812231,0.409913,0.12373099,0.111711234
2986,0.14170709,0.53749883,0.22207594,0.20443374,0.1362893,0.19585055,0.15506697,0.3760215,0.12546518,0.116161466
2987,0.13842833,0.52516305,0.21154714,0.22389936,0.18011045,0.2156862,0.15328154,0.3334589,0.13024598,0.121846765
2988,0.13096154,0.53567916,0.18777579,0.23953336,0.14132291,0.23759305,0.1375714,0.35543367,0.13319042,0.1271165
2989,0.12639481,0.56680286,0.17954308,0.25607604,0.10207701,0.2595566,0.123000294,0.4212938,0.12945646,0.13177174
2990,0.13004929,0.5449978,0.17849076,0.281394,0.16164008,0.2668972,0.113785684,0.3363853,0.12079191,0.13554806
2991,0.13617194,0.55775094,0.18816024,0.2901672,0.1219978,0.27082485,0.1162149,0.21633112,0.110438645,0.13741136
2992,0.12968063,0.57374144,0.2379064,0.25127596,0.12197834,0.29279053,0.13209438,0.2875229,0.12286273,0.13120845
2993,0.12773216,0.45803076,0.23193827,0.22958812,0.13272032,0.29174748,0.13786945,0.2754056,0.12450495,0.13046092
2994,0.12558335,0.42066628,0.23782456,0.23612642,0.115893364,0.27611136,0.14154816,0.25335604,0.12396592,0.13206723
2995,0.120518774,0.46022445,0.2528529,0.24961919,0.11633316,0.2548554,0.14465153,0.28250098,0.12551415,0.13492751
2996,0.12111336,0.44864288,0.26142478,0.2502345,0.13137498,0.24522513,0.14481664,0.3148386,0.12910038,0.133562
2997,0.11887875,0.48227468,0.2365058,0.22373602,0.15863973,0.22812814,0.1427452,0.34271926,0.12963855,0.13553649
2998,0.11759609,0.53836465,0.19155973,0.21559668,0.15707493,0.22296196,0.13688135,0.34635675,0.12920335,0.14546812
2999,0.11645177,0.5272651,0.15122265,0.21861985,0.11822617,0.22017488,0.1362893,0.360655,0.13058907,0.15727794
3000,0.11356965,0.55467576,0.14949813,0.23017532,0.110673964,0.19936186,0.14422777,0.43382445,0.123240024,0.15401003
3001,0.1158928,0.6313841,0.15969217,0.2370128,0.14064601,0.18979514,0.14993328,0.42315233,0.12458849,0.16708353
3002,0.117783785,0.66043,0.18066022,0.2561744,0.13168895,0.1765427,0.15245903,0.39503542,0.12500262,0.17722064
3003,0.11596584,0.6635115,0.20664477,0.2780645,0.1292888,0.16257387,0.16072807,0.4086128,0.12618935,0.17363328
3004,0.116738975,0.6919278,0.22974086,0.2950998,0.17014295,0.15545827,0.15866062,0.39937025,0.12565953,0.15898448
3005,0.117856055,0.6976784,0.23121378,0.30908346,0.17940831,0.1469093,0.15842935,0.32828552,0.12631121,0.14794978
3006,0.11815685,0.68356436,0.22239307,0.3147546,0.14816484,0.14230222,0.15672264,0.2982689,0.12338555,0.14158624
3007,0.12198067,0.68282986,0.20184666,0.31405583,0.13322347,0.1503866,0.15831804,0.35990953,0.12625545,0.14279395
3008,0.10968378,0.668889,0.17358503,0.24582481,0.18397957,0.16276133,0.16573611,0.40832162,0.12421128,0.14568871
3009,0.11025351,0.66962254,0.1975941,0.25844017,0.17650837,0.1632266,0.1675098,0.31759107,0.12547538,0.14236212
3010,0.10833207,0.6737392,0.2358835,0.28107652,0.170964,0.14719248,0.1719687,0.30723056,0.12964427,0.1341238
3011,0.10966152,0.6580615,0.25855803,0.2885583,0.16416705,0.12853366,0.18647537,0.3837769,0.130835,0.12205055
3012,0.112434745,0.66150177,0.25424975,0.28177404,0.16164142,0.10226792,0.20343342,0.4200612,0.12939954,0.12003273
3013,0.11047587,0.675084,0.23758861,0.267924,0.16431677,0.10485238,0.21313715,0.3589326,0.13351262,0.11736363
3014,0.11158657,0.682862,0.23102838,0.25457793,0.16849265,0.12116256,0.2178976,0.34986097,0.13400513,0.11730772
3015,0.110825,0.6723769,0.22385347,0.24729347,0.17930219,0.13832772,0.21747202,0.40320784,0.13460356,0.12296143
3016,0.10711694,0.6840683,0.20307583,0.23512286,0.16749942,0.15973341,0.2327295,0.39245814,0.13517782,0.118827224
3017,0.10725662,0.67276,0.19914782,0.22934079,0.15533084,0.15632188,0.23349017,0.35844058,0.13784164,0.1327596
3018,0.10785332,0.66205406,0.19198358,0.22034171,0.15169507,0.15226963,0.23167044,0.3504531,0.14160016,0.13028705
3019,0.109938115,0.6659856,0.17925543,0.20679098,0.17189509,0.16804767,0.22998077,0.38471046,0.14999056,0.112131774
3020,0.113535196,0.677721,0.16533256,0.19116402,0.16217965,0.17864847,0.22710729,0.3935632,0.15147883,0.107337266
3021,0.11455372,0.6835817,0.15005416,0.1739676,0.124833345,0.20594475,0.22439957,0.37783313,0.1540207,0.117130995
3022,0.11587834,0.6762364,0.13306034,0.16025603,0.13879961,0.22138959,0.23025203,0.37920946,0.1513058,0.10909906
3023,0.11290392,0.66796947,0.12327266,0.15137064,0.17919123,0.23590118,0.22805387,0.42297265,0.15345287,0.09522903
3024,0.11625591,0.69427323,0.11792931,0.12395662,0.13917485,0.27732515,0.20459396,0.3943804,0.14866453,0.10056782
